"","country","model","variable","sim_id","year","value"
"88","Austria","ARIMA","material_footprint",11,2030,30.8947121375222
"89","Austria","ARIMA","material_footprint",12,2023,25.9668819005206
"90","Austria","ARIMA","material_footprint",12,2024,21.9724898726706
"91","Austria","ARIMA","material_footprint",12,2025,24.8086006460443
"92","Austria","ARIMA","material_footprint",12,2026,25.3611854741995
"93","Austria","ARIMA","material_footprint",12,2027,24.7109777229251
"94","Austria","ARIMA","material_footprint",12,2028,25.7919256489942
"95","Austria","ARIMA","material_footprint",12,2029,26.3697111185718
"96","Austria","ARIMA","material_footprint",12,2030,26.0931458356449
"97","Austria","ARIMA","material_footprint",13,2023,31.6911201119411
"98","Austria","ARIMA","material_footprint",13,2024,29.3075998624274
"99","Austria","ARIMA","material_footprint",13,2025,27.3538784840642
"100","Austria","ARIMA","material_footprint",13,2026,27.7449338577974
"101","Austria","ARIMA","material_footprint",13,2027,27.4591613931537
"102","Austria","ARIMA","material_footprint",13,2028,26.151942609604
"103","Austria","ARIMA","material_footprint",13,2029,24.9869048350912
"104","Austria","ARIMA","material_footprint",13,2030,24.6027526401209
"105","Austria","ARIMA","material_footprint",14,2023,31.580702038678
"106","Austria","ARIMA","material_footprint",14,2024,32.3153615545097
"107","Austria","ARIMA","material_footprint",14,2025,33.7187777062995
"108","Austria","ARIMA","material_footprint",14,2026,34.41056860991
"109","Austria","ARIMA","material_footprint",14,2027,34.3950447488692
"110","Austria","ARIMA","material_footprint",14,2028,35.5319275982705
"111","Austria","ARIMA","material_footprint",14,2029,40.0381011964035
"112","Austria","ARIMA","material_footprint",14,2030,38.1328693997199
"113","Austria","ARIMA","material_footprint",15,2023,29.9086369576502
"114","Austria","ARIMA","material_footprint",15,2024,32.9550862809444
"115","Austria","ARIMA","material_footprint",15,2025,33.9643354347795
"116","Austria","ARIMA","material_footprint",15,2026,36.0511805057175
"117","Austria","ARIMA","material_footprint",15,2027,35.3932457541736
"118","Austria","ARIMA","material_footprint",15,2028,39.3695278230904
"119","Austria","ARIMA","material_footprint",15,2029,40.9948364765618
"120","Austria","ARIMA","material_footprint",15,2030,43.4757707793226
"121","Austria","ARIMA","material_footprint",16,2023,28.9169003526154
"122","Austria","ARIMA","material_footprint",16,2024,30.4614222771395
"123","Austria","ARIMA","material_footprint",16,2025,32.5284889258326
"124","Austria","ARIMA","material_footprint",16,2026,31.8221364933091
"125","Austria","ARIMA","material_footprint",16,2027,31.4725787783091
"126","Austria","ARIMA","material_footprint",16,2028,28.9798764971911
"127","Austria","ARIMA","material_footprint",16,2029,27.8074451473211
"128","Austria","ARIMA","material_footprint",16,2030,28.591782111445
"129","Austria","ARIMA","material_footprint",17,2023,28.3663318456944
"130","Austria","ARIMA","material_footprint",17,2024,29.6340832112306
"131","Austria","ARIMA","material_footprint",17,2025,29.5463415256608
"132","Austria","ARIMA","material_footprint",17,2026,31.3841175976842
"133","Austria","ARIMA","material_footprint",17,2027,32.9797027079912
"134","Austria","ARIMA","material_footprint",17,2028,31.2642898211966
"135","Austria","ARIMA","material_footprint",17,2029,30.219220595228
"136","Austria","ARIMA","material_footprint",17,2030,31.3388157516313
"137","Austria","ARIMA","material_footprint",18,2023,30.809129260829
"138","Austria","ARIMA","material_footprint",18,2024,29.4838649487833
"139","Austria","ARIMA","material_footprint",18,2025,27.966261716813
"140","Austria","ARIMA","material_footprint",18,2026,28.9402746839661
"141","Austria","ARIMA","material_footprint",18,2027,29.4429773920835
"142","Austria","ARIMA","material_footprint",18,2028,30.1769890071222
"143","Austria","ARIMA","material_footprint",18,2029,31.6385270520636
"144","Austria","ARIMA","material_footprint",18,2030,33.1119321958204
"145","Austria","ARIMA","material_footprint",19,2023,29.6201605438755
"146","Austria","ARIMA","material_footprint",19,2024,29.0966854410473
"147","Austria","ARIMA","material_footprint",19,2025,26.8115003517758
"148","Austria","ARIMA","material_footprint",19,2026,26.4982099071318
"149","Austria","ARIMA","material_footprint",19,2027,25.3926738298629
"150","Austria","ARIMA","material_footprint",19,2028,26.5998364376986
"151","Austria","ARIMA","material_footprint",19,2029,29.5508305871614
"152","Austria","ARIMA","material_footprint",19,2030,33.4849454365263
"153","Austria","ARIMA","material_footprint",20,2023,25.5867823984162
"154","Austria","ARIMA","material_footprint",20,2024,21.9269471307701
"155","Austria","ARIMA","material_footprint",20,2025,19.9277615886816
"156","Austria","ARIMA","material_footprint",20,2026,17.5175394032215
"157","Austria","ARIMA","material_footprint",20,2027,17.070339913435
"158","Austria","ARIMA","material_footprint",20,2028,20.1548683639294
"159","Austria","ARIMA","material_footprint",20,2029,22.4257663074875
"160","Austria","ARIMA","material_footprint",20,2030,22.8367141207664
"161","Austria","ARIMA","material_footprint",21,2023,27.5517163378791
"162","Austria","ARIMA","material_footprint",21,2024,26.9442851690905
"163","Austria","ARIMA","material_footprint",21,2025,24.1582027976985
"164","Austria","ARIMA","material_footprint",21,2026,22.5559348365598
"165","Austria","ARIMA","material_footprint",21,2027,22.144735676001
"166","Austria","ARIMA","material_footprint",21,2028,22.0870015110024
"167","Austria","ARIMA","material_footprint",21,2029,20.4217595955099
"168","Austria","ARIMA","material_footprint",21,2030,17.2954403557454
"169","Austria","ARIMA","material_footprint",22,2023,29.5946270863353
"170","Austria","ARIMA","material_footprint",22,2024,27.6502482146767
"171","Austria","ARIMA","material_footprint",22,2025,28.0852467008941
"172","Austria","ARIMA","material_footprint",22,2026,30.0686310582687
