,country,model,variable,sim_id,year,value
117,Austria,Theta,exports,15,2027,71.64005616
118,Austria,Theta,exports,15,2028,79.18944351
119,Austria,Theta,exports,15,2029,83.41637919
120,Austria,Theta,exports,15,2030,89.32025453
121,Austria,Theta,exports,16,2023,58.60040877
122,Austria,Theta,exports,16,2024,61.35936718
123,Austria,Theta,exports,16,2025,65.12941118
124,Austria,Theta,exports,16,2026,65.25127607
125,Austria,Theta,exports,16,2027,66.37219537
126,Austria,Theta,exports,16,2028,64.74772456
127,Austria,Theta,exports,16,2029,65.44390554
128,Austria,Theta,exports,16,2030,69.13223157
129,Austria,Theta,exports,17,2023,57.82136765
130,Austria,Theta,exports,17,2024,60.22512732
131,Austria,Theta,exports,17,2025,60.96448046
132,Austria,Theta,exports,17,2026,64.82878498
133,Austria,Theta,exports,17,2027,68.53371804
134,Austria,Theta,exports,17,2028,67.88040476
135,Austria,Theta,exports,17,2029,68.70537559
136,Austria,Theta,exports,17,2030,72.85965774
137,Austria,Theta,exports,18,2023,61.27786689
138,Austria,Theta,exports,18,2024,59.85095978
139,Austria,Theta,exports,18,2025,58.73864401
140,Austria,Theta,exports,18,2026,61.47534244
141,Austria,Theta,exports,18,2027,63.6910188
142,Austria,Theta,exports,18,2028,66.57588562
143,Austria,Theta,exports,18,2029,70.78559431
144,Austria,Theta,exports,18,2030,75.27467511
145,Austria,Theta,exports,19,2023,59.59550492
146,Austria,Theta,exports,19,2024,59.38177079
147,Austria,Theta,exports,19,2025,57.13029991
148,Austria,Theta,exports,19,2026,58.09627739
149,Austria,Theta,exports,19,2027,58.12150113
150,Austria,Theta,exports,19,2028,61.78226417
151,Austria,Theta,exports,19,2029,68.06821414
152,Austria,Theta,exports,19,2030,75.94059914
153,Austria,Theta,exports,20,2023,53.88837244
154,Austria,Theta,exports,20,2024,49.50360768
155,Austria,Theta,exports,20,2025,47.8643168
156,Austria,Theta,exports,20,2026,45.84426524
157,Austria,Theta,exports,20,2027,46.93974963
158,Austria,Theta,exports,20,2028,53.21338521
159,Austria,Theta,exports,20,2029,58.4128114
160,Austria,Theta,exports,20,2030,61.34499457
161,Austria,Theta,exports,21,2023,56.66870642
162,Austria,Theta,exports,21,2024,56.47302209
163,Austria,Theta,exports,21,2025,53.51834811
164,Austria,Theta,exports,21,2026,52.69359232
165,Austria,Theta,exports,21,2027,53.78656308
166,Austria,Theta,exports,21,2028,55.61159136
167,Austria,Theta,exports,21,2029,55.44936294
168,Austria,Theta,exports,21,2030,53.63680878
169,Austria,Theta,exports,22,2023,59.5593757
170,Austria,Theta,exports,22,2024,57.33678637
171,Austria,Theta,exports,22,2025,59.02831461
172,Austria,Theta,exports,22,2026,63.06406751
173,Austria,Theta,exports,22,2027,64.7153741
174,Austria,Theta,exports,22,2028,67.84209167
175,Austria,Theta,exports,22,2029,75.68394359
176,Austria,Theta,exports,22,2030,77.29775148
177,Austria,Theta,exports,23,2023,55.8445547
