,country,model,variable,sim_id,year,value
286,Austria,Theta,GDP,36,2028,49959.40318
287,Austria,Theta,GDP,36,2029,52158.5887
288,Austria,Theta,GDP,36,2030,55047.92857
289,Austria,Theta,GDP,37,2023,47176.60634
290,Austria,Theta,GDP,37,2024,48060.07681
291,Austria,Theta,GDP,37,2025,49443.74508
292,Austria,Theta,GDP,37,2026,51036.93584
293,Austria,Theta,GDP,37,2027,52369.5073
294,Austria,Theta,GDP,37,2028,53784.82203
295,Austria,Theta,GDP,37,2029,55537.53614
296,Austria,Theta,GDP,37,2030,58227.20409
297,Austria,Theta,GDP,38,2023,45225.11056
298,Austria,Theta,GDP,38,2024,45756.52255
299,Austria,Theta,GDP,38,2025,46957.73815
300,Austria,Theta,GDP,38,2026,49100.40069
301,Austria,Theta,GDP,38,2027,50174.62989
302,Austria,Theta,GDP,38,2028,51621.92485
303,Austria,Theta,GDP,38,2029,53116.12876
304,Austria,Theta,GDP,38,2030,56516.30311
305,Austria,Theta,GDP,39,2023,46129.50509
306,Austria,Theta,GDP,39,2024,46254.72585
307,Austria,Theta,GDP,39,2025,46210.1514
308,Austria,Theta,GDP,39,2026,47672.45213
309,Austria,Theta,GDP,39,2027,48222.64589
310,Austria,Theta,GDP,39,2028,50505.96422
311,Austria,Theta,GDP,39,2029,51702.44125
312,Austria,Theta,GDP,39,2030,53619.59016
313,Austria,Theta,GDP,40,2023,45327.59885
314,Austria,Theta,GDP,40,2024,46667.6369
315,Austria,Theta,GDP,40,2025,47780.2349
316,Austria,Theta,GDP,40,2026,49934.23208
317,Austria,Theta,GDP,40,2027,51721.76462
318,Austria,Theta,GDP,40,2028,54115.99059
319,Austria,Theta,GDP,40,2029,56954.21289
320,Austria,Theta,GDP,40,2030,59482.02789
321,Austria,Theta,GDP,41,2023,46718.26452
322,Austria,Theta,GDP,41,2024,46667.6466
323,Austria,Theta,GDP,41,2025,47265.19605
324,Austria,Theta,GDP,41,2026,48834.98424
325,Austria,Theta,GDP,41,2027,49559.49743
326,Austria,Theta,GDP,41,2028,51720.11643
327,Austria,Theta,GDP,41,2029,54883.59661
328,Austria,Theta,GDP,41,2030,56323.41108
329,Austria,Theta,GDP,42,2023,46498.80165
330,Austria,Theta,GDP,42,2024,45159.30215
331,Austria,Theta,GDP,42,2025,45963.41153
332,Austria,Theta,GDP,42,2026,46112.71825
333,Austria,Theta,GDP,42,2027,48619.42664
334,Austria,Theta,GDP,42,2028,49511.06798
335,Austria,Theta,GDP,42,2029,52055.32363
336,Austria,Theta,GDP,42,2030,53011.46767
337,Austria,Theta,GDP,43,2023,45943.51505
338,Austria,Theta,GDP,43,2024,46532.73191
339,Austria,Theta,GDP,43,2025,46604.14366
340,Austria,Theta,GDP,43,2026,47435.92807
341,Austria,Theta,GDP,43,2027,48423.58628
342,Austria,Theta,GDP,43,2028,50478.70814
343,Austria,Theta,GDP,43,2029,52152.71316
344,Austria,Theta,GDP,43,2030,52579.20695
345,Austria,Theta,GDP,44,2023,47599.85052
346,Austria,Theta,GDP,44,2024,48203.69465
347,Austria,Theta,GDP,44,2025,47516.66966
348,Austria,Theta,GDP,44,2026,49009.90472
349,Austria,Theta,GDP,44,2027,49771.12248
350,Austria,Theta,GDP,44,2028,49889.15288
351,Austria,Theta,GDP,44,2029,52495.0745
352,Austria,Theta,GDP,44,2030,54683.40579
353,Austria,Theta,GDP,45,2023,46557.08409
354,Austria,Theta,GDP,45,2024,47446.34142
355,Austria,Theta,GDP,45,2025,49514.98537
356,Austria,Theta,GDP,45,2026,50750.36884
357,Austria,Theta,GDP,45,2027,52212.20024
358,Austria,Theta,GDP,45,2028,54619.54523
359,Austria,Theta,GDP,45,2029,55906.27435
360,Austria,Theta,GDP,45,2030,56715.15017
361,Austria,Theta,GDP,46,2023,45840.00848
362,Austria,Theta,GDP,46,2024,46831.35556
363,Austria,Theta,GDP,46,2025,46935.43917
364,Austria,Theta,GDP,46,2026,48645.39105
365,Austria,Theta,GDP,46,2027,48223.16421
366,Austria,Theta,GDP,46,2028,50782.73583
367,Austria,Theta,GDP,46,2029,52242.26167
368,Austria,Theta,GDP,46,2030,54391.93476
369,Austria,Theta,GDP,47,2023,45429.77303
370,Austria,Theta,GDP,47,2024,45932.18118
371,Austria,Theta,GDP,47,2025,45550.35532
372,Austria,Theta,GDP,47,2026,46455.07499
373,Austria,Theta,GDP,47,2027,47374.37867
374,Austria,Theta,GDP,47,2028,50399.3388
375,Austria,Theta,GDP,47,2029,52429.26227
376,Austria,Theta,GDP,47,2030,55835.2184
377,Austria,Theta,GDP,48,2023,45408.33129
378,Austria,Theta,GDP,48,2024,44516.77127
379,Austria,Theta,GDP,48,2025,44839.96261
380,Austria,Theta,GDP,48,2026,46053.63249
381,Austria,Theta,GDP,48,2027,47762.9902
382,Austria,Theta,GDP,48,2028,50830.05155
383,Austria,Theta,GDP,48,2029,52132.838
384,Austria,Theta,GDP,48,2030,53634.4687
385,Austria,Theta,GDP,49,2023,46710.16148
386,Austria,Theta,GDP,49,2024,48303.02082
387,Austria,Theta,GDP,49,2025,50130.81345
388,Austria,Theta,GDP,49,2026,50934.64702
389,Austria,Theta,GDP,49,2027,53439.07948
390,Austria,Theta,GDP,49,2028,54698.22564
391,Austria,Theta,GDP,49,2029,56872.11833
392,Austria,Theta,GDP,49,2030,58069.13451
393,Austria,Theta,GDP,50,2023,44527.04231
394,Austria,Theta,GDP,50,2024,45297.40691
395,Austria,Theta,GDP,50,2025,46966.08898
396,Austria,Theta,GDP,50,2026,48523.26267
397,Austria,Theta,GDP,50,2027,48636.01773
398,Austria,Theta,GDP,50,2028,49163.14611
399,Austria,Theta,GDP,50,2029,51903.98413
400,Austria,Theta,GDP,50,2030,54099.60382
401,Austria,Theta,GDP,51,2023,45905.04482
402,Austria,Theta,GDP,51,2024,46071.88533
403,Austria,Theta,GDP,51,2025,46819.47149
404,Austria,Theta,GDP,51,2026,47855.26046
405,Austria,Theta,GDP,51,2027,48998.63379
406,Austria,Theta,GDP,51,2028,50855.27417
407,Austria,Theta,GDP,51,2029,51807.4567
408,Austria,Theta,GDP,51,2030,53433.07356
409,Austria,Theta,GDP,52,2023,45556.99291
410,Austria,Theta,GDP,52,2024,45685.62112
411,Austria,Theta,GDP,52,2025,47156.48383
412,Austria,Theta,GDP,52,2026,48386.49043
413,Austria,Theta,GDP,52,2027,50235.04396
414,Austria,Theta,GDP,52,2028,52233.22492
415,Austria,Theta,GDP,52,2029,53603.94562
416,Austria,Theta,GDP,52,2030,56349.4446
417,Austria,Theta,GDP,53,2023,45343.98613
418,Austria,Theta,GDP,53,2024,46367.98656
419,Austria,Theta,GDP,53,2025,47786.82358
420,Austria,Theta,GDP,53,2026,49844.40624
421,Austria,Theta,GDP,53,2027,51927.04921
422,Austria,Theta,GDP,53,2028,54258.73706
423,Austria,Theta,GDP,53,2029,57243.44808
424,Austria,Theta,GDP,53,2030,59632.80352
425,Austria,Theta,GDP,54,2023,45690.45055
426,Austria,Theta,GDP,54,2024,45926.77689
427,Austria,Theta,GDP,54,2025,47046.99712
428,Austria,Theta,GDP,54,2026,47257.06069
429,Austria,Theta,GDP,54,2027,49182.51154
430,Austria,Theta,GDP,54,2028,51355.41264
431,Austria,Theta,GDP,54,2029,53533.30432
432,Austria,Theta,GDP,54,2030,56069.95031
433,Austria,Theta,GDP,55,2023,44819.65907
434,Austria,Theta,GDP,55,2024,44823.02202
435,Austria,Theta,GDP,55,2025,45564.73319
436,Austria,Theta,GDP,55,2026,45577.43794
437,Austria,Theta,GDP,55,2027,46524.38794
438,Austria,Theta,GDP,55,2028,48207.27865
439,Austria,Theta,GDP,55,2029,50022.29255
440,Austria,Theta,GDP,55,2030,53658.67638
441,Austria,Theta,GDP,56,2023,45513.84858
442,Austria,Theta,GDP,56,2024,46905.54863
443,Austria,Theta,GDP,56,2025,48172.17744
444,Austria,Theta,GDP,56,2026,49605.56698
445,Austria,Theta,GDP,56,2027,51235.31284
446,Austria,Theta,GDP,56,2028,51828.39796
447,Austria,Theta,GDP,56,2029,52280.72224
448,Austria,Theta,GDP,56,2030,54982.63372
449,Austria,Theta,GDP,57,2023,45781.74691
450,Austria,Theta,GDP,57,2024,46593.76997
451,Austria,Theta,GDP,57,2025,46574.59598
452,Austria,Theta,GDP,57,2026,47487.46696
453,Austria,Theta,GDP,57,2027,49588.14718
454,Austria,Theta,GDP,57,2028,51284.34745
455,Austria,Theta,GDP,57,2029,53982.88448
456,Austria,Theta,GDP,57,2030,56876.80328
457,Austria,Theta,GDP,58,2023,45277.44426
458,Austria,Theta,GDP,58,2024,45452.9215
459,Austria,Theta,GDP,58,2025,46471.29871
460,Austria,Theta,GDP,58,2026,47862.20496
461,Austria,Theta,GDP,58,2027,48970.00287
462,Austria,Theta,GDP,58,2028,50581.43145
463,Austria,Theta,GDP,58,2029,51852.09345
464,Austria,Theta,GDP,58,2030,53153.7259
465,Austria,Theta,GDP,59,2023,46111.16239
466,Austria,Theta,GDP,59,2024,46766.75565
467,Austria,Theta,GDP,59,2025,47252.52291
468,Austria,Theta,GDP,59,2026,48536.86739
469,Austria,Theta,GDP,59,2027,50927.53085
470,Austria,Theta,GDP,59,2028,53943.06883
471,Austria,Theta,GDP,59,2029,55437.58431
472,Austria,Theta,GDP,59,2030,58169.39247
473,Austria,Theta,GDP,60,2023,46286.63083
474,Austria,Theta,GDP,60,2024,48052.33481
475,Austria,Theta,GDP,60,2025,48300.85009
476,Austria,Theta,GDP,60,2026,50845.76979
477,Austria,Theta,GDP,60,2027,52803.29849
478,Austria,Theta,GDP,60,2028,52694.00482
479,Austria,Theta,GDP,60,2029,54323.89314
480,Austria,Theta,GDP,60,2030,56996.94751
481,Austria,Theta,GDP,61,2023,46710.76778
482,Austria,Theta,GDP,61,2024,48019.93668
483,Austria,Theta,GDP,61,2025,49324.57134
484,Austria,Theta,GDP,61,2026,48967.94595
485,Austria,Theta,GDP,61,2027,50716.19795
486,Austria,Theta,GDP,61,2028,53004.02738
487,Austria,Theta,GDP,61,2029,55240.67865
488,Austria,Theta,GDP,61,2030,57106.84019
489,Austria,Theta,GDP,62,2023,45801.27442
490,Austria,Theta,GDP,62,2024,46110.44581
491,Austria,Theta,GDP,62,2025,47857.9085
492,Austria,Theta,GDP,62,2026,50375.15657
