,country,model,variable,sim_id,year,value
116,Austria,Theta,co2,15,2026,8.818457669
117,Austria,Theta,co2,15,2027,8.522300142
118,Austria,Theta,co2,15,2028,9.434381855
119,Austria,Theta,co2,15,2029,9.585166103
120,Austria,Theta,co2,15,2030,10.05993779
121,Austria,Theta,co2,16,2023,7.579669118
122,Austria,Theta,co2,16,2024,7.843331968
123,Austria,Theta,co2,16,2025,8.197789466
124,Austria,Theta,co2,16,2026,7.923356949
125,Austria,Theta,co2,16,2027,7.82085094
126,Austria,Theta,co2,16,2028,7.266103849
127,Austria,Theta,co2,16,2029,7.054491647
128,Austria,Theta,co2,16,2030,7.16560858
129,Austria,Theta,co2,17,2023,7.468358133
130,Austria,Theta,co2,17,2024,7.69034503
131,Austria,Theta,co2,17,2025,7.595363357
132,Austria,Theta,co2,17,2026,7.938839106
133,Austria,Theta,co2,17,2027,8.160511998
134,Austria,Theta,co2,17,2028,7.67271055
135,Austria,Theta,co2,17,2029,7.448107475
136,Austria,Theta,co2,17,2030,7.629414754
137,Austria,Theta,co2,18,2023,7.975032853
138,Austria,Theta,co2,18,2024,7.573753477
139,Austria,Theta,co2,18,2025,7.284659904
140,Austria,Theta,co2,18,2026,7.48850359
141,Austria,Theta,co2,18,2027,7.50460222
142,Austria,Theta,co2,18,2028,7.574042782
143,Austria,Theta,co2,18,2029,7.776461294
144,Austria,Theta,co2,18,2030,7.949633696
145,Austria,Theta,co2,19,2023,7.724266778
146,Austria,Theta,co2,19,2024,7.536484294
147,Austria,Theta,co2,19,2025,7.074683119
148,Austria,Theta,co2,19,2026,7.050239824
149,Austria,Theta,co2,19,2027,6.806768133
150,Austria,Theta,co2,19,2028,7.00933063
151,Austria,Theta,co2,19,2029,7.474242192
152,Austria,Theta,co2,19,2030,8.107223803
153,Austria,Theta,co2,20,2023,6.930872476
154,Austria,Theta,co2,20,2024,6.332255645
155,Austria,Theta,co2,20,2025,6.077176538
156,Austria,Theta,co2,20,2026,5.716840954
157,Austria,Theta,co2,20,2027,5.67239399
158,Austria,Theta,co2,20,2028,6.124845777
159,Austria,Theta,co2,20,2029,6.357661585
160,Austria,Theta,co2,20,2030,6.292833978
161,Austria,Theta,co2,21,2023,7.306655077
162,Austria,Theta,co2,21,2024,7.18098299
163,Austria,Theta,co2,21,2025,6.653411992
164,Austria,Theta,co2,21,2026,6.419481915
165,Austria,Theta,co2,21,2027,6.352077479
166,Austria,Theta,co2,21,2028,6.302350303
167,Austria,Theta,co2,21,2029,5.971034898
168,Austria,Theta,co2,21,2030,5.472485122
169,Austria,Theta,co2,22,2023,7.718968888
170,Austria,Theta,co2,22,2024,7.250032626
171,Austria,Theta,co2,22,2025,7.369908229
172,Austria,Theta,co2,22,2026,7.714808288
173,Austria,Theta,co2,22,2027,7.62319116
174,Austria,Theta,co2,22,2028,7.738243821
175,Austria,Theta,co2,22,2029,8.508014374
176,Austria,Theta,co2,22,2030,8.164696833
177,Austria,Theta,co2,23,2023,7.193188587
178,Austria,Theta,co2,23,2024,6.642804799
179,Austria,Theta,co2,23,2025,6.818255893
180,Austria,Theta,co2,23,2026,7.693199955
181,Austria,Theta,co2,23,2027,7.99372807
182,Austria,Theta,co2,23,2028,7.611716447
183,Austria,Theta,co2,23,2029,7.021810105
184,Austria,Theta,co2,23,2030,7.302865146
185,Austria,Theta,co2,24,2023,7.78426796
186,Austria,Theta,co2,24,2024,7.595797409
187,Austria,Theta,co2,24,2025,7.599788505
188,Austria,Theta,co2,24,2026,7.276695674
189,Austria,Theta,co2,24,2027,6.922158018
190,Austria,Theta,co2,24,2028,7.026823427
191,Austria,Theta,co2,24,2029,7.123745884
192,Austria,Theta,co2,24,2030,6.904727258
193,Austria,Theta,co2,25,2023,7.203820987
194,Austria,Theta,co2,25,2024,7.525091866
195,Austria,Theta,co2,25,2025,7.947180667
196,Austria,Theta,co2,25,2026,8.168833484
197,Austria,Theta,co2,25,2027,7.812645339
198,Austria,Theta,co2,25,2028,7.739706023
199,Austria,Theta,co2,25,2029,7.597071702
